rpt,fold,feature,AUC_multi,AUC0vall,AUC1vall,AUC2vall,AUC3vall,accuracy
3,1,RQ11_Liver,0.776970726846028,0.882578901192706,0.794232871720117,0.754011677009511,0.754802529531082,0.568067226890756
3,1,RQ11_Beef,0.771353226280869,0.881974248927039,0.792380344995141,0.74514375940954,0.746927574275146,0.563025210084034
3,1,RQ11_LPCT,0.776009485921807,0.882092808194817,0.79444545675413,0.753295633973488,0.751461639422503,0.563025210084034
3,1,RQ11_Clams,0.775219974848959,0.881500011855927,0.794232871720117,0.751459626188815,0.751382094419918,0.566386554621849
3,1,RQ11_OMSS,0.775603031587422,0.881571147416594,0.794475826044704,0.75283663202732,0.751600843177027,0.566386554621849
3,1,RQ11_OtrFish,0.77580992284828,0.879674199132146,0.795660228377065,0.754121837476591,0.75088493815376,0.563025210084034
3,1,RQ11_Eggs,0.77480875474417,0.880338131031703,0.794323979591837,0.752579590937466,0.750964483156346,0.559663865546218
3,1,RQ11_Dairy,0.776660479984466,0.882329926730372,0.795068027210884,0.75480116035692,0.752694586962574,0.566386554621849
3,1,compositeIronScore,0.767480649950486,0.871327626680578,0.794688411078717,0.732438585539603,0.747544048045182,0.564705882352941
3,1,supp_iron_pct_of_daily,0.772546133210565,0.882946434922818,0.793063654033042,0.751624866889436,0.741498627848705,0.564705882352941
3,1,multivitamins_per_week,0.777320313213971,0.882163943755483,0.796419460641399,0.754489039033525,0.754563894523327,0.571428571428571
3,1,RQ17_NumberOfPeriods,0.776390453717368,0.880788656249259,0.796358722060253,0.752267469614071,0.752535496957404,0.566386554621849
3,1,RQ18_Menstrual_Flow,0.774175649260468,0.879365945035923,0.79458211856171,0.754195277787978,0.746509963011574,0.569747899159664
3,1,menstrual_flow_times_freq,0.775038116495327,0.880373698812036,0.79696610787172,0.755131641758161,0.746291214254464,0.571428571428571
3,1,RQ19_Ever_Pregnant,0.776883806261141,0.882780451947929,0.794612487852284,0.75480116035692,0.753450264487134,0.568067226890756
3,1,RQ20_NumberOfPregnancies,0.775281359922229,0.884108315747042,0.795948736637512,0.749715418793376,0.751004255657638,0.571428571428571
3,1,RQ21_NumberOfLiveBirths,0.776355430782675,0.881903113366372,0.795052842565598,0.755627363860023,0.751998568189953,0.559663865546218
3,1,gender_menstrating_cohorts,0.776510265231763,0.882116520048372,0.794430272108844,0.754837880512613,0.753211629479378,0.568067226890756
3,1,time_to_fu,0.73905984315477,0.817080833708771,0.76794065840622,0.703980464877171,0.734299805114744,0.500840336134454
3,2,baseline,0.792083175833033,0.877914234422741,0.841117655115738,0.743215645870513,0.771232904223485,0.599326599326599
3,2,DER_RBC_Last12months,0.791860473480852,0.876166585426747,0.842106865117412,0.738100932791198,0.775651195951238,0.592592592592593
3,2,DER_RBC_Last24months,0.773315966306088,0.859653085729911,0.827405682630994,0.717881257704267,0.750527182535698,0.582491582491583
3,2,DER_RBCLoss_mL,0.795516517583636,0.874632934266998,0.844830997275868,0.744006770555443,0.781254393187798,0.609427609427609
3,2,DER_DaysRBCLoss,0.796380292832205,0.880208766778025,0.844663592506354,0.744540319761559,0.781475307774185,0.587542087542088
3,2,DER_DaysDRLoss,0.792144398887704,0.877248463376648,0.84161986942428,0.742810884403805,0.771855481694214,0.597643097643098
3,2,RQ1_Ever_Donated,0.792013417279613,0.877795346735939,0.841117655115738,0.743160451125053,0.771072239069749,0.599326599326599
3,2,cumLifetimeDonations,0.792443812646567,0.876428138337712,0.840326287114398,0.743234044119,0.775410198220633,0.594276094276094
3,2,FingerstickHGB_equiv,0.782078240204704,0.870079535862471,0.809052032446088,0.740695085827829,0.774466290442432,0.582491582491583
3,2,DD_ABO_RH,0.788803916473534,0.874870709640603,0.842259051271515,0.737291409857782,0.767115859658988,0.592592592592593
3,2,DER_AdjVenousHgb,0.775942440254593,0.870317311236075,0.817894047999513,0.71153386197634,0.77488803647099,0.570707070707071
3,2,DER_Weight,0.789589934669392,0.875595924530096,0.841695962501332,0.736297904439497,0.768903259494306,0.594276094276094
3,2,DER_Height,0.791036940575249,0.874668600573039,0.843598289427628,0.73447647783931,0.775108951057378,0.590909090909091
3,2,BMI,0.787566561637247,0.873931496914864,0.83875876972713,0.740823873567236,0.764585383487639,0.574074074074074
3,2,DER_EBV,0.788959976745139,0.873253837100092,0.839519700497649,0.735635567493975,0.771574317675175,0.574074074074074
3,2,DER_RedCellVolume,0.786507972833743,0.871458633029377,0.844359220198146,0.738100932791198,0.756853372964071,0.584175084175084
3,2,DER_PercentRBCLoss,0.789767180305136,0.873004172957807,0.841969897578718,0.737089029124427,0.771212821079268,0.585858585858586
3,2,DD_Country,0.791927327675149,0.877783457967258,0.841071999269506,0.743197247622026,0.770911573916012,0.601010101010101
3,2,DER_Age,0.783850332238176,0.869913093100948,0.843324354350241,0.730962412378342,0.757998112184444,0.585858585858586
3,2,Gender_F,0.79126992244864,0.877200908301927,0.838089150649074,0.742093352712822,0.773401883798928,0.592592592592593
3,2,DD_Raceth,0.790218434018694,0.876368694494311,0.837206470955272,0.742976468640185,0.770228747012632,0.602693602693603
3,2,RQ7_Ever_Smoked,0.785603072678588,0.874359492587353,0.840706752499658,0.743565212591761,0.75112967686221,0.592592592592593
3,2,RQ8_Smoked_Past_90Days,0.791969793694716,0.877688347817817,0.841558994962638,0.742461317682557,0.771052155925532,0.601010101010101
3,2,RQ11_Liver,0.791269372232044,0.87684424524152,0.839961040344549,0.742645300167424,0.770831241339144,0.595959595959596
3,2,RQ11_Beef,0.788707165756343,0.876214140501468,0.838971830342875,0.735396390263647,0.771252987367702,0.580808080808081
3,2,RQ11_LPCT,0.791778932489911,0.87682046770416,0.841909023117077,0.740345519106581,0.772859638905067,0.590909090909091
3,2,RQ11_Clams,0.790708178378291,0.878163898565026,0.840569784960964,0.736684267657719,0.772598558030245,0.601010101010101
3,2,RQ11_OMSS,0.792321487836428,0.877200908301927,0.841300278500662,0.741210236785458,0.774446207298215,0.595959595959596
3,2,RQ11_OtrFish,0.791383335071643,0.876130919120707,0.841726399732152,0.741136643791511,0.770349245877935,0.589225589225589
3,2,RQ11_Eggs,0.79103694590474,0.875167928857608,0.841117655115738,0.739756775155005,0.773442050087362,0.595959595959596
3,2,RQ11_Dairy,0.788279777501089,0.87523926146969,0.839747979728804,0.733758946148327,0.770349245877935,0.602693602693603
3,2,compositeIronScore,0.78299998197609,0.867773114738506,0.837967401725791,0.725645318565673,0.76703552708212,0.570707070707071
3,2,supp_iron_pct_of_daily,0.788263077649306,0.871803407321104,0.84081328280753,0.73775136606995,0.766192035025004,0.597643097643098
3,2,multivitamins_per_week,0.790652175239762,0.876023920202585,0.841893804501666,0.739352013688297,0.771032072781315,0.594276094276094
3,2,RQ17_NumberOfPeriods,0.791677319571978,0.87840167393863,0.841726399732152,0.739922359391386,0.770811158194927,0.602693602693603
3,2,RQ18_Menstrual_Flow,0.790797567150533,0.877605126437055,0.842928670349572,0.74159660000368,0.767678187697066,0.595959595959596
3,2,menstrual_flow_times_freq,0.791124386641626,0.876927466622282,0.840950250346224,0.744485125016098,0.76805976743719,0.594276094276094
3,2,RQ19_Ever_Pregnant,0.79203437987105,0.877676459049136,0.841163310961969,0.743123654628079,0.771353403088788,0.597643097643098
3,2,RQ20_NumberOfPregnancies,0.790756549473295,0.876665913711317,0.841163310961969,0.743068459882619,0.768320848312012,0.599326599326599
3,2,RQ21_NumberOfLiveBirths,0.789468186936481,0.876535137255834,0.838667458034668,0.740253527864147,0.768923342638523,0.602693602693603
3,2,gender_menstrating_cohorts,0.79142505219121,0.877165241995887,0.841543776347228,0.741890971979468,0.770670576185408,0.599326599326599
3,2,time_to_fu,0.748870383158447,0.806771842640258,0.799296899968041,0.705683218957555,0.735906653545679,0.523569023569024
3,3,baseline,0.776910320803305,0.865331425846447,0.803208605313965,0.746976401179941,0.751750784834581,0.568296795952782
3,3,DER_RBC_Last12months,0.775895388574974,0.865414878397711,0.80558364745181,0.742957227138643,0.749778636400225,0.566610455311973
3,3,DER_RBC_Last24months,0.758109578388096,0.847210300429185,0.800879531733627,0.726124631268437,0.718143765596072,0.564924114671164
3,3,DER_RBCLoss_mL,0.774210052473908,0.860050071530758,0.807023995587018,0.740929203539823,0.7474643805844,0.580101180438449
3,3,DER_DaysRBCLoss,0.772406032609263,0.866976633285646,0.806043333026876,0.736061946902655,0.742232150044273,0.569983136593592
3,3,DER_DaysDRLoss,0.77669312919829,0.865462565569862,0.803208605313965,0.746994837758112,0.750704338726556,0.569983136593592
3,3,RQ1_Ever_Donated,0.777000162350075,0.865462565569862,0.80379087370905,0.747050147492625,0.751408677453111,0.568296795952782
3,3,cumLifetimeDonations,0.773459101384986,0.864973772055317,0.803760228004045,0.738753687315634,0.747967479674797,0.571669477234401
3,3,FingerstickHGB_equiv,0.758439147426106,0.857212684787792,0.762219974870522,0.749852507374631,0.731405457618933,0.543001686340641
3,3,DD_ABO_RH,0.775674979520062,0.862303290414878,0.80723851552205,0.744247787610619,0.747645496256943,0.571669477234401
3,3,DER_AdjVenousHgb,0.733177353723347,0.843395326657129,0.73503723453158,0.687094395280236,0.739374547210819,0.527824620573356
3,3,DER_Weight,0.776972689320251,0.864258464473057,0.805185253286752,0.751438053097345,0.746256942767447,0.573355817875211
3,3,DER_Height,0.77620623566053,0.864520743919886,0.806288498666912,0.745538348082596,0.748832810110279,0.558178752107926
3,3,BMI,0.772232425323211,0.860836909871245,0.80323925101897,0.742625368731563,0.742755373098285,0.578414839797639
3,3,DER_EBV,0.774444776712506,0.862184072484502,0.802733596886396,0.749262536873156,0.743982934878854,0.571669477234401
3,3,DER_RedCellVolume,0.771022710094718,0.85773724368145,0.805001379056725,0.731987463126844,0.747967479674797,0.566610455311973
3,3,DER_PercentRBCLoss,0.77539697618023,0.863376251788269,0.807728846802121,0.750977138643068,0.740662480882235,0.566610455311973
3,3,DD_Country,0.776957643288206,0.865188364329995,0.803484416659005,0.747308259587021,0.751589793125654,0.569983136593592
3,3,DER_Age,0.773588278242169,0.860813066285169,0.807345775489565,0.74257005899705,0.743359092006762,0.57672849915683
3,3,Gender_F,0.774918608777377,0.863960419647115,0.800465814716067,0.746220501474926,0.749959752072768,0.564924114671164
3,3,DD_Raceth,0.775028056807024,0.864938006676204,0.79910208084337,0.748359144542773,0.748893182001127,0.566610455311973
3,3,RQ7_Ever_Smoked,0.774818831771081,0.86531950405341,0.803315865281481,0.746718289085546,0.745331240441117,0.563237774030354
3,3,RQ8_Smoked_Past_90Days,0.775539627047906,0.864437291368622,0.80420459072661,0.742957227138643,0.750523223054013,0.571669477234401
3,3,RQ11_Liver,0.77767510241935,0.865104911778732,0.806089301584383,0.747363569321534,0.75185140465266,0.571669477234401
3,3,RQ11_Beef,0.774249056165902,0.867823080591321,0.803361833838987,0.740984513274336,0.747263140948241,0.57672849915683
3,3,RQ11_LPCT,0.776337227082184,0.864389604196471,0.80406668505409,0.749041297935103,0.748651694437736,0.571669477234401
3,3,RQ11_Clams,0.776741377424446,0.864961850262279,0.806717538536974,0.746644542772861,0.748229091201803,0.57672849915683
3,3,RQ11_OMSS,0.776269540436078,0.863817358130663,0.804832827679201,0.745058997050147,0.750442727199549,0.568296795952782
3,3,RQ11_OtrFish,0.774567257667954,0.862184072484502,0.804771536269192,0.742551622418879,0.748309587056267,0.569983136593592
3,3,RQ11_Eggs,0.776053633664625,0.86347162613257,0.804112653611596,0.747105457227139,0.748712066328584,0.569983136593592
3,3,RQ11_Dairy,0.77492442014869,0.863340486409156,0.805062670466734,0.744395280235988,0.747202769057394,0.569983136593592
3,3,compositeIronScore,0.775034808515094,0.863102050548402,0.806886089914499,0.745741150442478,0.745975207276825,0.561551433389545
3,3,supp_iron_pct_of_daily,0.775138742020207,0.86224368144969,0.803561030921516,0.740560471976401,0.751871528616276,0.564924114671164
3,3,multivitamins_per_week,0.774556263819806,0.863662374821173,0.803131991051454,0.742348820058997,0.749859132254689,0.573355817875211
3,3,RQ17_NumberOfPeriods,0.776934920665395,0.865629470672389,0.804281204989121,0.746331120943953,0.750563470981244,0.568296795952782
3,3,RQ18_Menstrual_Flow,0.776360008301647,0.865116833571769,0.805920750206858,0.747160766961652,0.747886983820333,0.561551433389545
3,3,menstrual_flow_times_freq,0.775015827492458,0.862982832618026,0.805384450369281,0.745077433628319,0.746256942767447,0.571669477234401
3,3,RQ19_Ever_Pregnant,0.776502006449835,0.864556509298999,0.803177959608961,0.747566371681416,0.750825082508251,0.566610455311973
3,3,RQ20_NumberOfPregnancies,0.777402436955535,0.865665236051502,0.805813490239343,0.748875368731563,0.749577396764067,0.57504215851602
3,3,RQ21_NumberOfLiveBirths,0.777045844343344,0.865271816881259,0.807345775489565,0.745962389380531,0.749557272800451,0.573355817875211
3,3,gender_menstrating_cohorts,0.776889761534565,0.865069146399619,0.80392877938157,0.74780604719764,0.750865330435483,0.566610455311973
3,3,time_to_fu,0.755977670543986,0.825345731998092,0.782721951518495,0.712960914454277,0.756620784029623,0.536256323777403
3,4,baseline,0.77940994836851,0.858848180076628,0.80424166103569,0.734698025015242,0.786755661309512,0.543918918918919
3,4,DER_RBC_Last12months,0.77806965275719,0.859746168582376,0.805070950304073,0.727178672381621,0.786251537577383,0.550675675675676
3,4,DER_RBC_Last24months,0.760956480685597,0.839319923371648,0.787318017077216,0.714948177434552,0.766147083140086,0.533783783783784
3,4,DER_RBCLoss_mL,0.778944406597567,0.861254789272031,0.809217396645986,0.726772220887912,0.784033393156016,0.547297297297297
3,4,DER_DaysRBCLoss,0.780373940914006,0.853460249042146,0.807620246943915,0.735270752120014,0.787945393317336,0.554054054054054
3,4,DER_DaysDRLoss,0.779796353453384,0.859087643678161,0.804902021008661,0.734624124743658,0.787501764433062,0.547297297297297
3,4,RQ1_Ever_Donated,0.779408978110786,0.858884099616858,0.804333804287733,0.734605649675763,0.786675001512371,0.545608108108108
3,4,cumLifetimeDonations,0.776298795741894,0.860356800766284,0.797791633392715,0.729506530936501,0.785444939605977,0.545608108108108
3,4,FingerstickHGB_equiv,0.764260596254236,0.85213122605364,0.768935438294736,0.734919725829992,0.774172732955577,0.501689189189189
3,4,DD_ABO_RH,0.779503564334983,0.856465517241379,0.807589532526568,0.730097733109169,0.790365187231554,0.554054054054054
3,4,DER_AdjVenousHgb,0.749412489870345,0.840756704980843,0.776276184040789,0.670774290095516,0.779415619769716,0.52027027027027
3,4,DER_Weight,0.778904707298841,0.858333333333333,0.808587751090362,0.729986882701794,0.784799661228852,0.552364864864865
3,4,DER_Height,0.776309207743304,0.854980842911877,0.803827016401499,0.730282483788128,0.783246960133895,0.540540540540541
3,4,BMI,0.776880528516011,0.855399904214559,0.806545242336753,0.725405065863617,0.786191042729528,0.554054054054054
3,4,DER_EBV,0.774714384925394,0.853496168582376,0.804103446157626,0.723871635228259,0.782178217821782,0.550675675675676
3,4,DER_RedCellVolume,0.76759867731018,0.859051724137931,0.807374531605135,0.71437545032978,0.760339577745962,0.548986486486487
3,4,DER_PercentRBCLoss,0.773887851880767,0.852969348659004,0.80669881442349,0.720139671513293,0.782440362162489,0.545608108108108
3,4,DD_Country,0.779369760168535,0.858955938697318,0.80424166103569,0.734568699539971,0.786675001512371,0.543918918918919
3,4,DER_Age,0.77599481621714,0.852705938697318,0.807205602309724,0.733700371348865,0.775382629912686,0.552364864864865
3,4,Gender_F,0.779024489613654,0.859841954022989,0.802905583881074,0.734531749404179,0.785928898388821,0.547297297297297
3,4,DD_Raceth,0.779047333028687,0.858536877394636,0.802337367160145,0.732554917139321,0.789901393397996,0.537162162162162
3,4,RQ7_Ever_Smoked,0.777604187511795,0.856154214559387,0.806990601388292,0.734088347774678,0.779798753806134,0.548986486486487
3,4,RQ8_Smoked_Past_90Days,0.779498925162246,0.858165708812261,0.804902021008661,0.733146119311988,0.788167207759472,0.547297297297297
3,4,RQ11_Liver,0.778948011058667,0.85923132183908,0.802997727133116,0.732813568089863,0.788247867556613,0.543918918918919
3,4,RQ11_Beef,0.776450359009068,0.857914272030651,0.805792739111739,0.728287176455373,0.783307454981751,0.538851351351351
3,4,RQ11_LPCT,0.779007638472389,0.858692528735632,0.80694452976227,0.731520313337152,0.785908733439535,0.552364864864865
3,4,RQ11_Clams,0.777828142438556,0.858333333333333,0.803565943854045,0.729580431208085,0.786775826258797,0.554054054054054
3,4,RQ11_OMSS,0.777791880753678,0.85724377394636,0.804257018244364,0.731206237182922,0.785485269504547,0.547297297297297
3,4,RQ11_OtrFish,0.77769798131933,0.857327586206897,0.80448737637447,0.732554917139321,0.783549434373173,0.550675675675676
3,4,RQ11_Eggs,0.778512493601516,0.85727969348659,0.80424166103569,0.731243187318713,0.788227702607328,0.555743243243243
3,4,RQ11_Dairy,0.778446298571244,0.856489463601533,0.805930953989803,0.730042307905482,0.78788489846948,0.537162162162162
3,4,compositeIronScore,0.774917513046989,0.851508620689655,0.805608452607654,0.723428233598758,0.784799661228852,0.555743243243243
3,4,supp_iron_pct_of_daily,0.777859536236312,0.855711206896552,0.805378094477548,0.733404770262531,0.782238712669638,0.540540540540541
3,4,multivitamins_per_week,0.779525031799103,0.85944683908046,0.805547023772959,0.735086001441055,0.785505434453832,0.548986486486487
3,4,RQ17_NumberOfPeriods,0.776904891017065,0.856022509578544,0.805746667485718,0.728656677813291,0.782581516807485,0.54222972972973
3,4,RQ18_Menstrual_Flow,0.776294570238247,0.854956896551724,0.804472019165796,0.732979843700926,0.779536609465427,0.545608108108108
3,4,menstrual_flow_times_freq,0.777116519079193,0.857016283524904,0.805884882363782,0.732684242614592,0.780161722893267,0.543918918918919
3,4,RQ19_Ever_Pregnant,0.779402406182937,0.858680555555556,0.804349161496406,0.733792746688344,0.787763908773769,0.547297297297297
3,4,RQ20_NumberOfPregnancies,0.778608144500874,0.858584770114942,0.805117021930094,0.732037615238236,0.786715331410942,0.547297297297297
3,4,RQ21_NumberOfLiveBirths,0.780279416772507,0.858740421455939,0.803612015480066,0.734365473793116,0.792059042971507,0.54222972972973
3,4,gender_menstrating_cohorts,0.778493371483772,0.858680555555556,0.804349161496406,0.733552570805698,0.784658506583856,0.550675675675676
3,4,time_to_fu,0.734575105685791,0.80095785440613,0.768505436451871,0.654811831433481,0.768647536851445,0.505067567567568
3,5,baseline,0.775199999886527,0.853735632183908,0.826693900116715,0.713617972546049,0.767598959488617,0.576013513513513
3,5,DER_RBC_Last12months,0.775909567834336,0.853029214559387,0.827031758707537,0.720084246309605,0.765239660422254,0.574324324324324
3,5,DER_RBC_Last24months,0.763111003602273,0.840253831417625,0.81635849867928,0.704823840227613,0.749894134016253,0.559121621621622
3,5,DER_RBCLoss_mL,0.768653321157744,0.847102490421456,0.821318877080902,0.705618268147135,0.761146175717368,0.579391891891892
3,5,DER_DaysRBCLoss,0.771668960415423,0.848395593869732,0.831700350144358,0.702994808505921,0.765017845980117,0.579391891891892
3,5,DER_DaysDRLoss,0.7758886013431,0.854597701149425,0.826356041525892,0.715594804810908,0.768284567764312,0.576013513513513
3,5,RQ1_Ever_Donated,0.77504959829873,0.853699712643678,0.826663185699367,0.713266946256027,0.767397309995765,0.574324324324324
3,5,cumLifetimeDonations,0.773700348767147,0.850323275862069,0.824881749493212,0.716666358748868,0.764453227400133,0.570945945945946
3,5,FingerstickHGB_equiv,0.760940155522746,0.851436781609195,0.790543030898704,0.702071055111128,0.761730959246637,0.572635135135135
3,5,DD_ABO_RH,0.770869679088532,0.850011973180077,0.826555685238651,0.706911522899847,0.76138815510879,0.577702702702703
3,5,DER_AdjVenousHgb,0.747032006195288,0.832147988505747,0.771300448430493,0.692020618175772,0.759452319977415,0.528716216216216
3,5,DER_Weight,0.773350457146983,0.850574712643678,0.828306407027459,0.708278677924141,0.766933516162207,0.577702702702703
3,5,DER_Height,0.773316515371821,0.852191091954023,0.828444621905522,0.708334103127829,0.76467504184227,0.579391891891892
3,5,BMI,0.765917591660931,0.844384578544061,0.824190675102893,0.706819147560367,0.751749309350487,0.552364864864865
3,5,DER_EBV,0.772196504694425,0.850454980842912,0.828029977271331,0.71119773865169,0.76013792825311,0.576013513513513
3,5,DER_RedCellVolume,0.769890896202447,0.847892720306513,0.827093187542232,0.720379847395939,0.742654917222883,0.564189189189189
3,5,DER_PercentRBCLoss,0.773516480724847,0.849533045977012,0.827584618219792,0.713119145712861,0.764150753160856,0.564189189189189
3,5,DD_Country,0.776793074472901,0.853711685823755,0.827077830333559,0.714042899107654,0.772680526708475,0.576013513513513
3,5,DER_Age,0.770077169302608,0.850323275862069,0.830364272989741,0.705766068690302,0.754794216692545,0.557432432432432
3,5,Gender_F,0.77398299167569,0.85316091954023,0.82614104060446,0.710070759510041,0.76729648524934,0.570945945945946
3,5,DD_Raceth,0.774484207717092,0.854645593869732,0.821856379384483,0.713636447613945,0.769030670887863,0.576013513513513
3,5,RQ7_Ever_Smoked,0.770731196947661,0.850886015325671,0.827139259168254,0.71119773865169,0.755580649714666,0.569256756756757
3,5,RQ8_Smoked_Past_90Days,0.775433426089368,0.853915229885058,0.826417470360587,0.715206828385094,0.766852856365066,0.577702702702703
3,5,RQ11_Liver,0.775567890531178,0.854094827586207,0.826494256403956,0.712472518336505,0.769696114214273,0.570945945945946
3,5,RQ11_Beef,0.771331521980938,0.851041666666667,0.827077830333559,0.702976333438025,0.76596559859652,0.565878378378378
3,5,RQ11_LPCT,0.775221159092805,0.853963122605364,0.828644265618281,0.712158442182275,0.767578794539332,0.577702702702703
3,5,RQ11_Clams,0.773632707727363,0.853005268199234,0.825465323422815,0.711123838380106,0.766308402734367,0.576013513513513
3,5,RQ11_OMSS,0.77374797913057,0.850694444444444,0.828782480496345,0.710717386886397,0.76471537174084,0.570945945945946
3,5,RQ11_OtrFish,0.772921446732638,0.851891762452107,0.825234965292708,0.71056958634323,0.764695206791555,0.569256756756757
3,5,RQ11_Eggs,0.774231153681194,0.851221264367816,0.828168192149395,0.708999205572081,0.769071000786433,0.570945945945946
3,5,RQ11_Dairy,0.772059057265191,0.851592432950192,0.830671417163216,0.704066362443882,0.762275412877337,0.581081081081081
3,5,compositeIronScore,0.770708573839982,0.847737068965517,0.828183549358069,0.712010641639108,0.75614526829465,0.572635135135135
3,5,supp_iron_pct_of_daily,0.771081125429428,0.849401340996169,0.828567479574913,0.706246420455595,0.76138815510879,0.570945945945946
3,5,multivitamins_per_week,0.774884401196786,0.854142720306513,0.826294612691197,0.714190699650821,0.766530217176504,0.577702702702703
3,5,RQ17_NumberOfPeriods,0.775179105825105,0.853627873563218,0.827937834019289,0.711825890960149,0.766812526466496,0.579391891891892
3,5,RQ18_Menstrual_Flow,0.774564267236602,0.852741858237548,0.827891762393267,0.712712694219151,0.7666713718215,0.560810810810811
3,5,menstrual_flow_times_freq,0.773531407733598,0.850718390804598,0.826524970821303,0.712657269015464,0.764453227400133,0.570945945945946
3,5,RQ19_Ever_Pregnant,0.775029725368355,0.853484195402299,0.826294612691197,0.713377796663403,0.767800608981468,0.574324324324324
3,5,RQ20_NumberOfPregnancies,0.7742569945265,0.851879789272031,0.826893543829474,0.711179263583794,0.767679619285757,0.570945945945946
3,5,RQ21_NumberOfLiveBirths,0.773227769663684,0.853903256704981,0.825019964371276,0.711585715077503,0.765038010929402,0.5625
3,5,gender_menstrating_cohorts,0.774599824455307,0.854142720306513,0.826402113151913,0.711271638923273,0.767457804843621,0.574324324324324
3,5,time_to_fu,0.734965282510146,0.784841954022989,0.796609128324836,0.663790714430876,0.743360690447864,0.54222972972973
